timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133438455,9421,HTTP Request,200,OK,ThreadFoodpanda 1-62,text,true,,61065,119,66,66,https://www.foodpanda.com/,9416,0,0
1695133443213,4797,HTTP Request,200,OK,ThreadFoodpanda 1-137,text,true,,61065,119,65,65,https://www.foodpanda.com/,4792,0,0
1695133408430,39886,HTTP Request,200,OK,ThreadFoodpanda 1-45,text,true,,61065,119,64,64,https://www.foodpanda.com/,39881,0,0
1695133420951,27492,HTTP Request,200,OK,ThreadFoodpanda 1-143,text,true,,61065,119,63,63,https://www.foodpanda.com/,27487,0,0
1695133435056,14916,HTTP Request,200,OK,ThreadFoodpanda 1-48,text,true,,61065,119,63,63,https://www.foodpanda.com/,14910,0,20
1695133413814,36591,HTTP Request,200,OK,ThreadFoodpanda 1-108,text,true,,61065,119,63,63,https://www.foodpanda.com/,36586,0,0
1695133406815,43673,HTTP Request,200,OK,ThreadFoodpanda 1-64,text,true,,61065,119,62,62,https://www.foodpanda.com/,43452,0,0
1695133431259,19683,HTTP Request,200,OK,ThreadFoodpanda 1-105,text,true,,61065,119,61,61,https://www.foodpanda.com/,19678,0,0
1695133401566,49587,HTTP Request,200,OK,ThreadFoodpanda 1-37,text,true,,61065,119,61,61,https://www.foodpanda.com/,49582,0,14
1695133439447,12085,HTTP Request,200,OK,ThreadFoodpanda 1-125,text,true,,61065,119,61,61,https://www.foodpanda.com/,12075,0,0
1695133448443,3374,HTTP Request,200,OK,ThreadFoodpanda 1-143,text,true,,61065,119,61,61,https://www.foodpanda.com/,3369,0,13
1695133442044,9991,HTTP Request,200,OK,ThreadFoodpanda 1-99,text,true,,61065,119,60,60,https://www.foodpanda.com/,9981,0,14
1695133417214,35361,HTTP Request,200,OK,ThreadFoodpanda 1-59,text,true,,61065,119,59,59,https://www.foodpanda.com/,35357,0,0
1695133436063,16717,HTTP Request,200,OK,ThreadFoodpanda 1-87,text,true,,61065,119,59,59,https://www.foodpanda.com/,16712,0,13
1695133438949,14153,HTTP Request,200,OK,ThreadFoodpanda 1-66,text,true,,61065,119,59,59,https://www.foodpanda.com/,14138,0,19
1695133421389,31923,HTTP Request,200,OK,ThreadFoodpanda 1-140,text,true,,61065,119,59,59,https://www.foodpanda.com/,31910,0,0
1695133405983,47446,HTTP Request,200,OK,ThreadFoodpanda 1-27,text,true,,61065,119,58,58,https://www.foodpanda.com/,47441,0,0
1695133424774,28864,HTTP Request,200,OK,ThreadFoodpanda 1-113,text,true,,61065,119,57,57,https://www.foodpanda.com/,28859,0,0
1695133444714,9349,HTTP Request,200,OK,ThreadFoodpanda 1-145,text,true,,61065,119,57,57,https://www.foodpanda.com/,9344,0,0
1695133394142,60214,HTTP Request,200,OK,ThreadFoodpanda 1-130,text,true,,61065,119,57,57,https://www.foodpanda.com/,60209,0,21
1695133443097,11388,HTTP Request,200,OK,ThreadFoodpanda 1-101,text,true,,61065,119,57,57,https://www.foodpanda.com/,11383,0,13
1695133429510,25790,HTTP Request,200,OK,ThreadFoodpanda 1-86,text,true,,61065,119,56,56,https://www.foodpanda.com/,25759,0,0
1695133432337,23055,HTTP Request,200,OK,ThreadFoodpanda 1-54,text,true,,61065,119,56,56,https://www.foodpanda.com/,23047,0,15
1695133432764,22841,HTTP Request,200,OK,ThreadFoodpanda 1-61,text,true,,61065,119,56,56,https://www.foodpanda.com/,22832,0,15
1695133433119,22690,HTTP Request,200,OK,ThreadFoodpanda 1-34,text,true,,61065,119,56,56,https://www.foodpanda.com/,22685,0,0
1695133440720,15366,HTTP Request,200,OK,ThreadFoodpanda 1-102,text,true,,61065,119,56,56,https://www.foodpanda.com/,15362,0,0
